nombre,entradas_1/3,entradas_2/3,entradas_3/3,duelos_ganados,entradas,entradas_ganadas,bloqueos,bloqueos_tiro,bloqueos_pase,temporada,liga
virgil van dijk,13,11,3,42.1,27,14,24,16,8,2022-2023,premier-league
raphaël varane,18,6,0,41.2,24,9,24,17,7,2022-2023,premier-league
jamie vardy,4,2,3,12.5,9,5,17,3,14,2022-2023,premier-league
joël veltman,44,14,4,64.9,62,32,27,8,19,2022-2023,premier-league
fabio vieira,3,0,3,60.0,6,4,5,0,5,2022-2023,premier-league
matías viña,9,8,2,46.7,19,11,13,1,12,2022-2023,premier-league
rúben vinagre,1,1,0,50.0,2,2,0,0,0,2022-2023,premier-league
carlos vinícius,0,2,2,0.0,4,1,7,0,7,2022-2023,premier-league
theo walcott,8,4,1,29.6,13,6,8,1,7,2022-2023,premier-league
kyle walker,8,5,0,16.7,13,9,12,2,10,2022-2023,premier-league
kyle walker-peters,34,24,3,51.2,61,32,47,8,39,2022-2023,premier-league
aaron wan-bissaka,20,17,3,92.0,40,25,24,8,16,2022-2023,premier-league
danny ward,1,0,0,33.3,1,1,0,0,0,2022-2023,premier-league
joel ward,30,11,9,73.2,50,36,32,16,16,2022-2023,premier-league
james ward-prowse,31,27,7,34.4,65,37,30,10,20,2022-2023,premier-league
ollie watkins,3,13,3,37.0,19,13,21,4,17,2022-2023,premier-league
adam webster,10,9,3,57.9,22,12,30,19,11,2022-2023,premier-league
wout weghorst,6,1,4,22.2,11,5,7,2,5,2022-2023,premier-league
danny welbeck,0,7,8,36.4,15,7,24,2,22,2022-2023,premier-league
ben white,23,30,7,60.0,60,31,47,11,36,2022-2023,premier-league
harvey white,0,0,0,0.0,0,0,0,0,0,2022-2023,premier-league
joseph whitworth,0,0,0,,0,0,0,0,0,2022-2023,premier-league
neco williams,49,17,6,53.5,72,47,33,8,25,2022-2023,premier-league
willian,8,3,2,28.0,13,8,13,0,13,2022-2023,premier-league
joe willock,13,26,12,43.1,51,30,54,8,46,2022-2023,premier-league
callum wilson,0,8,1,0.0,9,3,8,0,8,2022-2023,premier-league
harry wilson,9,9,3,44.4,21,13,17,2,15,2022-2023,premier-league
yoane wissa,4,7,6,46.2,17,12,10,0,10,2022-2023,premier-league
maximilian wöber,9,15,1,66.7,25,18,32,14,18,2022-2023,premier-league
chris wood,0,3,2,60.0,5,4,2,2,0,2022-2023,premier-league
chris wood,0,0,0,0.0,0,0,2,1,1,2022-2023,premier-league
joe worrall,39,12,2,71.4,53,25,33,23,10,2022-2023,premier-league
granit xhaka,11,18,5,39.0,34,27,28,10,18,2022-2023,premier-league
ryan yates,19,16,3,63.6,38,19,26,8,18,2022-2023,premier-league
ashley young,34,15,1,74.0,50,27,25,11,14,2022-2023,premier-league
illia zabarnyi,4,0,0,42.9,4,2,7,2,5,2022-2023,premier-league
wilfried zaha,12,12,8,38.1,32,20,21,1,20,2022-2023,premier-league
denis zakaria,5,2,2,25.0,9,5,4,1,3,2022-2023,premier-league
jordan zemura,24,14,1,52.3,39,24,31,9,22,2022-2023,premier-league
oleksandr zinchenko,14,17,9,52.5,40,18,20,2,18,2022-2023,premier-league
hakim ziyech,12,5,3,44.4,20,12,8,0,8,2022-2023,premier-league
kurt zouma,4,5,0,62.5,9,4,17,14,3,2022-2023,premier-league
martin ødegaard,12,14,10,29.8,36,23,20,5,15,2022-2023,premier-league
max aarons,20,7,2,58.8,29,19,9,5,4,2023-2024,premier-league
joshua acheampong,0,0,0,,0,0,3,3,0,2023-2024,premier-league
tyler adams,1,3,0,66.7,4,3,2,0,2,2023-2024,premier-league
tosin adarabioyo,16,5,0,57.1,21,11,16,11,5,2023-2024,premier-league
elijah adebayo,1,0,3,8.3,4,1,13,2,11,2023-2024,premier-league
simon adingra,23,11,11,45.2,45,20,31,1,30,2023-2024,premier-league
nayef aguerd,19,7,0,72.7,26,14,33,24,9,2023-2024,premier-league
brandon aguilera,0,0,0,,0,0,0,0,0,2023-2024,premier-league
naouirou ahamada,5,6,2,47.1,13,9,3,0,3,2023-2024,premier-league
anel ahmedhodžić,48,14,2,61.2,64,36,43,26,17,2023-2024,premier-league
ola aina,31,12,4,72.5,47,31,19,3,16,2023-2024,premier-league
rayan aït-nouri,41,23,7,57.1,71,44,32,6,26,2023-2024,premier-league
kristoffer ajer,25,9,4,63.9,38,21,26,11,15,2023-2024,premier-league
manuel akanji,16,18,8,56.4,42,28,28,12,16,2023-2024,premier-league
nathan aké,15,8,3,65.0,26,16,17,2,15,2023-2024,premier-league
thiago alcántara,0,0,0,,0,0,0,0,0,2023-2024,premier-league
trent alexander-arnold,26,11,2,31.0,39,26,22,2,20,2023-2024,premier-league
alisson,0,0,0,0.0,0,0,0,0,0,2023-2024,premier-league
miguel almirón,13,15,8,37.9,36,24,29,2,27,2023-2024,premier-league
edson álvarez,47,26,7,47.0,80,39,59,20,39,2023-2024,premier-league
julián álvarez,5,8,11,25.0,24,13,30,0,30,2023-2024,premier-league
zeki amdouni,1,15,11,28.0,27,18,23,10,13,2023-2024,premier-league
sofyan amrabat,17,8,2,54.8,27,16,20,7,13,2023-2024,premier-league
joachim andersen,33,21,2,74.4,56,35,33,18,15,2023-2024,premier-league
elliot anderson,12,9,3,51.7,24,18,23,4,19,2023-2024,premier-league
jaidon anthony,1,0,2,14.3,3,1,3,0,3,2023-2024,premier-league
michail antonio,5,6,4,27.3,15,8,16,3,13,2023-2024,premier-league
antony,15,19,6,50.0,40,21,29,1,28,2023-2024,premier-league
oliver arblaster,11,8,4,46.7,23,14,17,7,10,2023-2024,premier-league
cameron archer,6,6,6,44.4,18,13,22,3,19,2023-2024,premier-league
cameron archer,0,0,0,,0,0,0,0,0,2023-2024,premier-league
alphonse areola,1,0,0,33.3,1,1,0,0,0,2023-2024,premier-league
lorenz assignon,18,13,4,51.9,35,17,22,7,15,2023-2024,premier-league
serge aurier,9,11,0,45.5,20,14,10,3,7,2023-2024,premier-league
taiwo awoniyi,1,4,4,50.0,9,7,7,2,5,2023-2024,premier-league
jordan ayew,23,28,14,50.0,65,36,43,2,41,2023-2024,premier-league
benoît badiashile,12,9,0,64.3,21,15,21,14,7,2023-2024,premier-league
leon bailey,7,4,2,25.0,13,7,18,1,17,2023-2024,premier-league
stefan bajcetic,3,1,0,60.0,4,1,0,0,0,2023-2024,premier-league
george baldock,10,7,1,40.0,18,10,14,8,6,2023-2024,premier-league
carlos baleba,17,19,4,50.0,40,20,35,7,28,2023-2024,premier-league
fodé ballo-touré,1,3,0,50.0,4,2,1,0,1,2023-2024,premier-league
shandon baptiste,2,2,0,20.0,4,4,5,1,4,2023-2024,premier-league
valentín barco,4,5,2,75.0,11,5,3,0,3,2023-2024,premier-league
ross barkley,16,21,10,22.9,47,19,25,9,16,2023-2024,premier-league
harvey barnes,3,2,1,50.0,6,1,1,0,1,2023-2024,premier-league
chris basham,4,3,0,22.2,7,2,9,4,5,2023-2024,premier-league
calvin bassey,33,15,1,72.4,49,29,32,11,21,2023-2024,premier-league
owen beck,1,1,0,,2,1,0,0,0,2023-2024,premier-league
donny van de beek,0,0,0,,0,0,1,0,1,2023-2024,premier-league
amari'i bell,30,19,1,62.9,50,33,33,15,18,2023-2024,premier-league
jean-ricner bellegarde,9,6,2,46.7,17,10,18,2,16,2023-2024,premier-league
anis ben slimane,5,2,4,40.0,11,6,7,1,6,2023-2024,premier-league
saïd benrahma,5,3,0,26.7,8,4,8,0,8,2023-2024,premier-league
rodrigo bentancur,10,11,2,41.7,23,15,15,4,11,2023-2024,premier-league
daniel bentley,0,0,0,0.0,0,0,0,0,0,2023-2024,premier-league
jóhann berg guðmundsson,6,5,2,43.8,13,4,14,0,14,2023-2024,premier-league
sander berge,35,36,5,58.6,76,46,49,20,29,2023-2024,premier-league
luke berry,2,4,1,66.7,7,2,6,1,5,2023-2024,premier-league
beto,1,6,7,33.3,14,6,11,0,11,2023-2024,premier-league
jordan beyer,22,12,1,58.3,35,20,22,15,7,2023-2024,premier-league
philip billing,7,22,4,33.3,33,16,31,5,26,2023-2024,premier-league
yves bissouma,32,36,12,67.2,80,52,28,5,23,2023-2024,premier-league
benicio boaitey,0,0,0,0.0,0,0,1,0,1,2023-2024,premier-league
oscar bobb,1,2,4,50.0,7,3,4,0,4,2023-2024,premier-league
jayden bogle,43,21,2,50.0,66,36,42,11,31,2023-2024,premier-league
willy boly,36,9,1,55.0,46,29,32,21,11,2023-2024,premier-league
sven botman,14,6,0,61.5,20,13,20,16,4,2023-2024,premier-league
jarrod bowen,14,14,14,37.1,42,28,37,5,32,2023-2024,premier-league
conor bradley,14,12,7,63.2,33,25,17,1,16,2023-2024,premier-league
jarrad branthwaite,42,22,2,72.6,66,32,51,36,15,2023-2024,premier-league
ben brereton,4,4,1,40.0,9,4,9,3,6,2023-2024,premier-league
rhian brewster,1,2,2,0.0,5,1,2,0,2,2023-2024,premier-league
armando broja,0,1,2,50.0,3,0,5,1,4,2023-2024,premier-league
armando broja,0,0,0,,0,0,1,0,1,2023-2024,premier-league
andre brooks,7,11,4,42.9,22,13,13,1,12,2023-2024,premier-league
david brooks,2,1,2,50.0,5,4,3,0,3,2023-2024,premier-league
jacob brown,7,7,5,38.9,19,12,20,1,19,2023-2024,premier-league
josh brownhill,23,28,10,73.0,61,35,33,8,25,2023-2024,premier-league
jacob bruun larsen,4,3,2,33.3,9,4,16,2,14,2023-2024,premier-league
hugo bueno,12,7,2,63.2,21,14,17,4,13,2023-2024,premier-league
santiago bueno,5,7,1,45.5,13,7,22,12,10,2023-2024,premier-league
facundo buonanotte,13,22,7,31.8,42,22,22,3,19,2023-2024,premier-league
reece burke,17,14,6,46.2,37,23,25,18,7,2023-2024,premier-league
dan burn,37,20,4,42.6,61,33,55,25,30,2023-2024,premier-league
mason burstow,0,0,0,,0,0,0,0,0,2023-2024,premier-league
moisés caicedo,38,42,11,60.0,91,46,59,25,34,2023-2024,premier-league
tom cairney,10,12,2,52.0,24,16,16,4,12,2023-2024,premier-league
dominic calvert-lewin,2,6,5,13.3,13,6,14,4,10,2023-2024,premier-league
thomas cannon,0,0,0,,0,0,0,0,0,2023-2024,premier-league
diego carlos,22,4,1,61.9,27,16,24,19,5,2023-2024,premier-league
cesare casadei,2,1,2,40.0,5,3,1,0,1,2023-2024,premier-league
casemiro,43,32,8,48.1,83,56,74,33,41,2023-2024,premier-league
kaelan casey,0,0,0,,0,0,0,0,0,2023-2024,premier-league
matty cash,24,24,6,49.2,54,31,35,14,21,2023-2024,premier-league
timothy castagne,23,16,10,59.1,49,24,38,10,28,2023-2024,premier-league
jonny castro,0,0,0,0.0,0,0,1,1,0,2023-2024,premier-league
trevoh chalobah,10,2,4,66.7,16,12,8,7,1,2023-2024,premier-league
calum chambers,3,0,0,0.0,3,0,2,1,1,2023-2024,premier-league
youssef chermiti,2,1,0,20.0,3,2,4,1,3,2023-2024,premier-league
ben chilwell,5,9,1,62.5,15,10,11,3,8,2023-2024,premier-league
tawanda chirewa,3,3,1,66.7,7,3,0,0,0,2023-2024,premier-league
leon chiwome,0,1,1,50.0,2,1,3,1,2,2023-2024,premier-league
tahith chong,19,13,4,45.5,36,22,30,6,24,2023-2024,premier-league
ryan christie,34,35,17,42.4,86,44,52,11,41,2023-2024,premier-league
carney chukwuemeka,3,3,0,33.3,6,4,1,1,0,2023-2024,premier-league
bobby clark,1,1,0,20.0,2,1,6,2,4,2023-2024,premier-league
jordan clark,14,11,5,28.2,30,17,24,3,21,2023-2024,premier-league
nathaniel clyne,11,11,2,66.7,24,15,18,6,12,2023-2024,premier-league
séamus coleman,10,3,4,68.8,17,14,12,4,8,2023-2024,premier-league
nathan collins,24,12,2,65.5,38,20,46,30,16,2023-2024,premier-league
levi colwill,26,17,5,76.5,48,30,28,10,18,2023-2024,premier-league
lewis cook,24,30,7,54.0,61,41,32,11,21,2023-2024,premier-league
jack cork,0,2,0,33.3,2,0,0,0,0,2023-2024,premier-league
maxwel cornet,3,0,0,20.0,3,2,2,0,2,2023-2024,premier-league
vladimír coufal,50,12,2,50.7,64,41,49,15,34,2023-2024,premier-league
philippe coutinho,0,0,0,0.0,0,0,0,0,0,2023-2024,premier-league
aaron cresswell,1,1,1,66.7,3,2,5,3,2,2023-2024,premier-league
marc cucurella,36,21,5,53.1,62,38,36,13,23,2023-2024,premier-league
josh cullen,15,22,5,56.5,42,29,31,19,12,2023-2024,premier-league
matheus cunha,8,17,5,37.1,30,16,28,7,21,2023-2024,premier-league
sam curtis,1,0,0,50.0,1,0,2,0,2,2023-2024,premier-league
mahmoud dahoud,2,4,3,33.3,9,4,4,1,3,2023-2024,premier-league
ameen al-dakhil,4,7,1,10.0,12,5,13,6,7,2023-2024,premier-league
diogo dalot,58,12,11,68.9,81,51,44,16,28,2023-2024,premier-league
mikkel damsgaard,13,9,7,35.0,29,17,23,1,22,2023-2024,premier-league
danilo,22,12,2,45.7,36,18,34,8,26,2023-2024,premier-league
arnaut danjuma,2,3,1,25.0,6,4,4,0,4,2023-2024,premier-league
jayden danns,0,0,0,,0,0,0,0,0,2023-2024,premier-league
josh dasilva,0,1,1,,2,1,0,0,0,2023-2024,premier-league
david datro fofana,3,5,2,50.0,10,5,9,3,6,2023-2024,premier-league
ben davies,13,8,3,76.2,24,17,17,15,2,2023-2024,premier-league
tom davies,4,3,3,33.3,10,5,2,1,1,2023-2024,premier-league
craig dawson,23,6,1,64.7,30,20,51,39,12,2023-2024,premier-league
kevin de bruyne,1,5,8,35.0,14,9,5,0,5,2023-2024,premier-league
bobby de cordova-reid,5,15,2,25.0,22,14,24,2,22,2023-2024,premier-league
hannes delcroix,6,4,0,75.0,10,6,9,3,6,2023-2024,premier-league
leander dendoncker,3,2,1,80.0,6,4,5,2,3,2023-2024,premier-league
moussa diaby,5,4,3,18.2,12,5,8,1,7,2023-2024,premier-league
amad diallo,1,6,3,42.9,10,3,3,1,2,2023-2024,premier-league
amadou diallo,0,0,0,,0,0,0,0,0,2023-2024,premier-league
rúben dias,14,21,4,73.1,39,20,32,17,15,2023-2024,premier-league
luis díaz,5,17,13,23.3,35,25,15,0,15,2023-2024,premier-league
eric dier,2,0,0,100.0,2,1,3,3,0,2023-2024,premier-league
lucas digne,35,9,3,56.8,47,19,20,2,18,2023-2024,premier-league
issa diop,23,5,2,75.0,30,16,28,19,9,2023-2024,premier-league
axel disasi,20,10,3,76.7,33,19,26,19,7,2023-2024,premier-league
ben doak,0,0,0,,0,0,0,0,0,2023-2024,premier-league
lewis dobbin,3,5,1,55.6,9,7,5,1,4,2023-2024,premier-league
matt doherty,17,10,4,52.2,31,18,15,5,10,2023-2024,premier-league
jeremy doku,13,12,14,45.0,39,22,14,0,14,2023-2024,premier-league
nicolás domínguez,35,27,1,47.9,63,34,31,5,26,2023-2024,premier-league
jamie donley,0,0,0,,0,0,0,0,0,2023-2024,premier-league
abdoulaye doucouré,20,14,9,39.1,43,27,23,3,20,2023-2024,premier-league
cheick doucouré,15,13,6,60.0,34,17,13,2,11,2023-2024,premier-league
alfie doughty,29,18,16,45.1,63,40,51,9,42,2023-2024,premier-league
tommy doyle,11,10,5,60.9,26,13,22,9,13,2023-2024,premier-league
radu drăgușin,5,0,0,100.0,5,3,5,4,1,2023-2024,premier-league
martin dúbravka,0,0,0,0.0,0,0,0,0,0,2023-2024,premier-league
paul dummett,1,0,0,100.0,1,0,0,0,0,2023-2024,premier-league
lewis dunk,17,9,1,36.1,27,14,49,37,12,2023-2024,premier-league
jáder durán,3,1,2,16.7,6,5,6,0,6,2023-2024,premier-league
george earthy,0,0,0,0.0,0,0,0,0,0,2023-2024,premier-league
ederson,0,0,0,0.0,0,0,0,0,0,2023-2024,premier-league
odsonne édouard,8,8,8,21.1,24,12,17,1,16,2023-2024,premier-league
john egan,4,2,0,36.4,6,4,10,4,6,2023-2024,premier-league
hjalmar ekdal,2,2,0,50.0,4,2,10,5,5,2023-2024,premier-league
anthony elanga,20,6,7,45.9,33,19,22,2,20,2023-2024,premier-league
harvey elliott,8,14,5,32.3,27,17,27,0,27,2023-2024,premier-league
mohamed elneny,0,0,0,0.0,0,0,0,0,0,2023-2024,premier-league
emerson,23,10,3,48.8,36,24,23,10,13,2023-2024,premier-league
julio enciso,3,2,1,28.6,6,2,11,0,11,2023-2024,premier-league
wataru endo,11,31,6,32.8,48,28,24,2,22,2023-2024,premier-league
christian eriksen,5,10,3,36.4,18,13,17,6,11,2023-2024,premier-league
maxime estève,15,12,0,56.3,27,10,21,10,11,2023-2024,premier-league
pervis estupiñán,12,11,3,46.7,26,13,14,4,10,2023-2024,premier-league
jonny evans,20,2,0,57.1,22,14,25,18,7,2023-2024,premier-league
eberechi eze,4,18,13,48.4,35,17,27,2,25,2023-2024,premier-league
łukasz fabiański,1,0,0,50.0,1,0,0,0,0,2023-2024,premier-league
romain faivre,0,1,0,0.0,1,1,0,0,0,2023-2024,premier-league
ansu fati,1,2,2,9.1,5,3,8,0,8,2023-2024,premier-league
felipe,9,3,0,75.0,12,9,4,1,3,2023-2024,premier-league
evan ferguson,4,7,3,35.7,14,6,10,3,7,2023-2024,premier-league
bruno fernandes,27,25,16,34.1,68,38,49,6,43,2023-2024,premier-league
enzo fernández,22,18,10,41.5,50,22,36,13,23,2023-2024,premier-league
john fleck,0,1,0,0.0,1,0,0,0,0,2023-2024,premier-league
mark flekken,1,0,0,20.0,1,1,1,0,1,2023-2024,premier-league
phil foden,11,10,10,41.9,31,20,30,0,30,2023-2024,premier-league
wes foderingham,5,0,0,83.3,5,3,0,0,0,2023-2024,premier-league
pablo fornals,4,3,3,31.3,10,6,8,1,7,2023-2024,premier-league
omari forson,0,2,0,100.0,2,0,0,0,0,2023-2024,premier-league
lyle foster,5,6,8,35.3,19,10,13,3,10,2023-2024,premier-league
matheus frança,2,1,0,14.3,3,3,4,0,4,2023-2024,premier-league
nathan fraser,2,1,2,33.3,5,2,2,1,1,2023-2024,premier-league
cody gakpo,8,14,5,32.0,27,17,21,4,17,2023-2024,premier-league
conor gallagher,37,31,17,42.9,85,52,50,11,39,2023-2024,premier-league
idrissa gana gueye,32,27,14,63.0,73,44,24,7,17,2023-2024,premier-league
alejandro garnacho,7,6,9,26.7,22,15,26,2,24,2023-2024,premier-league
james garner,32,38,13,42.7,83,44,45,14,31,2023-2024,premier-league
saman ghoddos,19,7,2,54.8,28,19,9,2,7,2023-2024,premier-league
morgan gibbs-white,6,20,10,42.4,36,24,31,8,23,2023-2024,premier-league
bryan gil,0,0,1,25.0,1,0,3,0,3,2023-2024,premier-league
alfie gilchrist,4,0,0,40.0,4,0,6,3,3,2023-2024,premier-league
ryan giles,4,3,1,28.6,8,6,2,0,2,2023-2024,premier-league
billy gilmour,14,10,2,31.4,26,16,23,9,14,2023-2024,premier-league
ben godfrey,17,8,5,53.6,30,20,14,8,6,2023-2024,premier-league
andré gomes,2,3,2,23.1,7,4,10,1,9,2023-2024,premier-league
joão gomes,67,49,12,44.4,128,74,51,8,43,2023-2024,premier-league
toti gomes,32,8,4,64.9,44,25,40,19,21,2023-2024,premier-league
joe gomez,24,16,7,47.6,47,31,26,4,22,2023-2024,premier-league
sergio gómez,0,1,0,50.0,1,0,0,0,0,2023-2024,premier-league
enso gonzalez,0,0,0,0.0,0,0,0,0,0,2023-2024,premier-league
anthony gordon,16,28,11,34.4,55,34,27,0,27,2023-2024,premier-league
kaide gordon,0,0,0,,0,0,0,0,0,2023-2024,premier-league
daniel gore,0,1,0,100.0,1,1,0,0,0,2023-2024,premier-league
ryan gravenberch,5,13,8,41.4,26,12,20,2,18,2023-2024,premier-league
ivo grbić,0,0,0,0.0,0,0,1,0,1,2023-2024,premier-league
jack grealish,6,7,0,50.0,13,8,13,2,11,2023-2024,premier-league
pascal groß,33,21,16,43.1,70,46,41,8,33,2023-2024,premier-league
marc guéhi,21,7,0,58.3,28,19,22,17,5,2023-2024,premier-league
bruno guimarães,45,32,11,51.9,88,53,52,14,38,2023-2024,premier-league
malo gusto,34,15,6,67.3,55,27,28,4,24,2023-2024,premier-league
joško gvardiol,21,24,10,55.3,55,33,36,12,24,2023-2024,premier-league
erling haaland,0,3,3,66.7,6,3,11,1,10,2023-2024,premier-league
antwoine hackford,0,0,0,,0,0,0,0,0,2023-2024,premier-league
lewis hall,17,10,1,60.7,28,18,17,2,15,2023-2024,premier-league
gustavo hamer,17,15,7,27.1,39,21,33,9,24,2023-2024,premier-league
luke harris,1,0,0,0.0,1,1,0,0,0,2023-2024,premier-league
jack harrison,12,12,13,34.7,37,22,25,5,20,2023-2024,premier-league
daiki hashioka,6,4,1,45.5,11,5,12,7,5,2023-2024,premier-league
kai havertz,7,21,7,35.9,35,15,26,1,25,2023-2024,premier-league
jan paul van hecke,25,19,3,60.0,47,26,49,27,22,2023-2024,premier-league
hwang hee-chan,11,8,1,37.5,20,10,19,1,18,2023-2024,premier-league
dean henderson,1,0,0,50.0,1,1,0,0,0,2023-2024,premier-league
rico henry,3,3,1,85.7,7,5,8,3,5,2023-2024,premier-league
son heung-min,6,7,8,47.6,21,13,4,1,3,2023-2024,premier-league
aaron hickey,9,3,4,100.0,16,9,7,3,4,2023-2024,premier-league
james hill,1,2,0,100.0,3,2,3,2,1,2023-2024,premier-league
jack hinshelwood,7,4,3,38.5,14,5,6,2,4,2023-2024,premier-league
mason holgate,5,6,1,41.7,12,7,12,5,7,2023-2024,premier-league
callum hudson-odoi,4,5,9,25.0,18,8,16,1,15,2023-2024,premier-league
will hughes,30,20,11,50.0,61,33,36,14,22,2023-2024,premier-league
pierre højbjerg,13,17,2,38.2,32,18,21,7,14,2023-2024,premier-league
rasmus højlund,2,3,6,38.5,11,7,9,1,8,2023-2024,premier-league
igor,7,16,2,58.6,25,18,22,9,13,2023-2024,premier-league
danny ings,0,6,0,30.8,6,2,4,1,3,2023-2024,premier-league
tim iroegbunam,4,2,1,44.4,7,5,3,0,3,2023-2024,premier-league
alexander isak,2,1,2,25.0,5,0,16,1,15,2023-2024,premier-league
alex iwobi,1,0,1,66.7,2,0,2,0,2,2023-2024,premier-league
alex iwobi,12,15,2,48.0,29,18,16,0,16,2023-2024,premier-league
nicolas jackson,5,8,8,20.8,21,13,20,5,15,2023-2024,premier-league
reece james,10,3,1,80.0,14,9,4,4,0,2023-2024,premier-league
vitaly janelt,29,25,9,50.0,63,38,35,9,26,2023-2024,premier-league
daniel jebbison,0,0,0,,0,0,1,0,1,2023-2024,premier-league
mathias jensen,25,22,7,27.4,54,32,41,6,35,2023-2024,premier-league
gabriel jesus,11,5,8,27.8,24,17,23,1,22,2023-2024,premier-league
raúl jiménez,4,8,6,35.0,18,12,11,3,8,2023-2024,premier-league
joão pedro,10,13,8,58.3,31,14,15,2,13,2023-2024,premier-league
joelinton,21,15,3,36.8,39,27,23,7,16,2023-2024,premier-league
ben johnson,7,3,1,64.3,11,7,2,1,1,2023-2024,premier-league
brennan johnson,14,5,7,38.7,26,15,37,1,36,2023-2024,premier-league
brennan johnson,1,1,2,50.0,4,1,4,1,3,2023-2024,premier-league
joseph johnson,0,0,0,0.0,0,0,0,0,0,2023-2024,premier-league
sam johnstone,1,0,0,100.0,1,0,0,0,0,2023-2024,premier-league
curtis jones,12,12,3,43.5,27,14,22,0,22,2023-2024,premier-league
jorginho,6,10,8,47.8,24,10,17,1,16,2023-2024,premier-league
diogo jota,6,13,4,43.5,23,13,9,1,8,2023-2024,premier-league
mads juel andersen,4,2,0,100.0,6,5,9,6,3,2023-2024,premier-league
hamed junior traorè,1,0,0,33.3,1,0,3,0,3,2023-2024,premier-league
mathias jørgensen,15,1,1,57.9,17,12,9,5,4,2023-2024,premier-league
issa kaboré,23,21,8,53.3,52,28,22,11,11,2023-2024,premier-league
sasa kalajdzic,3,2,1,50.0,6,2,3,0,3,2023-2024,premier-league
boubacar kamara,16,21,6,51.1,43,29,21,7,14,2023-2024,premier-league
willy kambwala,1,2,0,33.3,3,1,6,3,3,2023-2024,premier-league
thomas kaminski,2,0,0,33.3,2,1,1,0,1,2023-2024,premier-league
loris karius,0,0,0,,0,0,0,0,0,2023-2024,premier-league
michael keane,3,3,1,14.3,7,3,5,4,1,2023-2024,premier-league
thilo kehrer,0,1,0,,1,1,2,2,0,2023-2024,premier-league
caoimhín kelleher,0,0,0,,0,0,0,0,0,2023-2024,premier-league
lloyd kelly,10,9,5,56.0,24,19,22,12,10,2023-2024,premier-league
omari kellyman,0,1,0,50.0,1,0,0,0,0,2023-2024,premier-league
milos kerkez,31,13,3,71.4,47,26,31,11,20,2023-2024,premier-league
kaine kesler-hayden,0,0,0,,0,0,0,0,0,2023-2024,premier-league
max kilman,40,6,1,75.0,47,21,64,37,27,2023-2024,premier-league
jakub kiwior,11,8,1,73.7,20,12,11,3,8,2023-2024,premier-league
justin kluivert,5,12,11,26.7,28,14,16,1,15,2023-2024,premier-league
luca koleosho,2,5,0,20.0,7,4,13,0,13,2023-2024,premier-league
ibrahima konaté,22,13,1,75.0,36,22,18,12,6,2023-2024,premier-league
ezri konsa,28,23,3,85.2,54,32,36,20,16,2023-2024,premier-league
cheikhou kouyaté,3,3,2,25.0,8,5,4,1,3,2023-2024,premier-league
mateo kovačić,16,15,5,64.3,36,25,23,1,22,2023-2024,premier-league
emil krafth,10,7,4,48.0,21,14,8,3,5,2023-2024,premier-league
mohammed kudus,27,27,11,50.0,65,47,25,0,25,2023-2024,premier-league
dejan kulusevski,19,20,23,37.3,62,33,24,1,23,2023-2024,premier-league
adam lallana,4,4,0,0.0,8,3,2,1,1,2023-2024,premier-league
tariq lamptey,14,5,2,59.1,21,14,7,3,4,2023-2024,premier-league
aymeric laporte,0,0,0,,0,0,1,1,0,2023-2024,premier-league
yasser larouci,10,5,2,71.4,17,9,6,1,5,2023-2024,premier-league
jamaal lascelles,7,7,0,54.5,14,9,17,12,5,2023-2024,premier-league
roméo lavia,0,1,0,,1,0,0,0,0,2023-2024,premier-league
mario lemina,46,33,11,53.2,90,58,36,9,27,2023-2024,premier-league
clément lenglet,7,5,1,53.8,13,9,19,11,8,2023-2024,premier-league
