index,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
410,396,Víctor Muñoz,es ESP,"FW,DF",Real Madrid,21,2003,2,0,36,0.4,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,3,0,9,0.00,0.00,0.00,0.00,0.00,1.23,0.00,1.23,1.23,1.23,Matches
411,397,Vedat Muriqi,xk KVX,FW,Mallorca,30,1994,29,24,2058,22.9,7,2,9,5,2,3,1,2,9.7,7.3,2.2,9.5,23,30,103,0.31,0.09,0.39,0.22,0.31,0.42,0.10,0.52,0.32,0.41,Matches
412,398,Juan Musso,ar ARG,GK,Atlético Madrid,30,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
413,399,Matija Nastasić,rs SRB,DF,Leganés,31,1993,26,24,2110,23.4,1,0,1,1,0,0,3,0,0.1,0.1,0.1,0.2,1,59,0,0.04,0.00,0.04,0.04,0.04,0.00,0.01,0.01,0.00,0.01,Matches
414,400,Natan,br BRA,DF,Betis,23,2001,31,23,2175,24.2,1,1,2,1,0,0,5,1,0.3,0.3,0.6,1.0,12,52,6,0.04,0.04,0.08,0.04,0.08,0.01,0.03,0.04,0.01,0.04,Matches
415,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
416,401,Pau Navarro,es ESP,DF,Villarreal,19,2005,17,8,916,10.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,40,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
417,402,Roberto Navarro,es ESP,"MF,FW",Mallorca,22,2002,23,15,1278,14.2,1,0,1,1,0,0,3,0,2.0,2.0,1.9,3.9,45,51,85,0.07,0.00,0.07,0.07,0.07,0.14,0.14,0.28,0.14,0.28,Matches
418,403,Jesús Navas,es ESP,"FW,MF",Sevilla,38,1985,15,3,424,4.7,1,0,1,1,0,0,0,0,0.5,0.5,0.5,1.0,13,23,48,0.21,0.00,0.21,0.21,0.21,0.11,0.11,0.22,0.11,0.22,Matches
419,404,Yvan Neyou,cm CMR,MF,Leganés,27,1997,30,27,2312,25.7,1,1,2,1,0,0,14,0,0.6,0.6,0.6,1.3,24,96,30,0.04,0.04,0.08,0.04,0.08,0.03,0.03,0.05,0.03,0.05,Matches
420,405,Tanguy Nianzou,fr FRA,DF,Sevilla,22,2002,6,6,518,5.8,0,0,0,0,0,0,3,1,0.2,0.2,0.0,0.2,4,10,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
421,406,Saúl Ñíguez,es ESP,MF,Sevilla,29,1994,24,17,1553,17.3,1,6,7,1,0,0,8,1,2.8,2.8,2.5,5.3,13,66,39,0.06,0.35,0.41,0.06,0.41,0.16,0.14,0.31,0.16,0.31,Matches
422,407,Tamás Nikitscher,hu HUN,"MF,DF",Valladolid,24,1999,13,9,858,9.5,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,13,7,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
423,408,Adrian Niño,es ESP,FW,Atlético Madrid,20,2004,1,0,12,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,1,0.00,0.00,0.00,0.00,0.00,1.44,0.00,1.44,1.44,1.44,Matches
424,409,Hugo Novoa,es ESP,"DF,MF",Alavés,21,2003,5,2,237,2.6,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,7,2,10,0.00,0.00,0.00,0.00,0.00,0.18,0.07,0.26,0.18,0.26,Matches
425,410,Randy Nteka,ao ANG,FW,Rayo Vallecano,26,1997,24,16,1129,12.5,3,0,3,3,0,0,6,0,2.6,2.6,0.5,3.1,10,8,44,0.24,0.00,0.24,0.24,0.24,0.21,0.04,0.25,0.21,0.25,Matches
426,411,Unai Núñez,es ESP,DF,Athletic Club,27,1997,10,7,645,7.2,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.3,2,26,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
427,412,Ørjan Nyland,no NOR,GK,Sevilla,33,1990,30,30,2673,29.7,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
428,413,Allan Nyom,cm CMR,"DF,MF",Getafe,36,1988,20,10,887,9.9,1,2,3,1,0,0,4,0,0.5,0.5,0.3,0.8,5,22,21,0.10,0.20,0.30,0.10,0.30,0.05,0.03,0.09,0.05,0.09,Matches
429,414,Jan Oblak,si SVN,GK,Atlético Madrid,31,1993,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
430,415,Lucas Ocampos,ar ARG,FW,Sevilla,30,1994,2,2,175,1.9,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,5,7,20,0.00,0.51,0.51,0.00,0.51,0.08,0.17,0.25,0.08,0.25,Matches
431,416,Álvaro Odriozola,es ESP,DF,Real Sociedad,28,1995,2,0,43,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
432,417,Thiago Ojeda,ar ARG,MF,Villarreal,21,2003,1,0,8,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
433,418,Aingeru Olabarrieta,es ESP,FW,Athletic Club,18,2005,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
434,419,Olasagasti,es ESP,MF,Real Sociedad,23,2000,22,7,857,9.5,1,1,2,1,0,0,2,0,0.9,0.9,0.8,1.7,11,38,41,0.11,0.11,0.21,0.11,0.21,0.10,0.08,0.18,0.10,0.18,Matches
435,420,Brian Oliván,es ESP,DF,Espanyol,30,1994,17,12,1017,11.3,0,1,1,0,0,0,2,0,0.4,0.4,1.1,1.5,21,40,57,0.00,0.09,0.09,0.00,0.09,0.03,0.10,0.13,0.03,0.13,Matches
436,421,Lucas Oliveira Rosa,br BRA,DF,Valladolid,24,2000,21,21,1890,21.0,0,1,1,0,0,0,6,0,0.9,0.9,2.0,2.8,31,50,74,0.00,0.05,0.05,0.00,0.05,0.04,0.09,0.13,0.04,0.13,Matches
437,422,Dani Olmo,es ESP,"MF,FW",Barcelona,26,1998,25,13,1212,13.5,10,3,13,8,2,2,1,0,6.5,4.9,3.0,7.9,33,81,97,0.74,0.22,0.97,0.59,0.82,0.48,0.22,0.70,0.37,0.59,Matches
438,423,Aimar Oroz,es ESP,MF,Osasuna,22,2001,37,35,2966,33.0,5,4,9,4,1,1,8,0,4.2,3.5,2.9,6.5,74,163,142,0.15,0.12,0.27,0.12,0.24,0.13,0.09,0.22,0.11,0.20,Matches
439,424,Ángel Ortíz,es ESP,DF,Betis,20,2004,5,4,353,3.9,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.2,4,15,20,0.00,0.25,0.25,0.00,0.25,0.01,0.03,0.04,0.01,0.04,Matches
440,425,Gabriel Osei Misehouy,nl NED,"FW,MF",Girona,19,2005,9,1,257,2.9,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.2,5,15,22,0.35,0.00,0.35,0.35,0.35,0.31,0.09,0.41,0.31,0.41,Matches
441,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
442,426,David Otorbi,es ESP,MF,Valencia,16,2007,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
443,427,Jesús Owono,gq EQG,GK,Alavés,23,2001,6,5,487,5.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
444,428,Mikel Oyarzabal,es ESP,FW,Real Sociedad,27,1997,35,28,2250,25.0,9,3,12,5,4,4,4,1,9.9,6.8,2.4,9.2,31,28,133,0.36,0.12,0.48,0.20,0.32,0.40,0.10,0.50,0.27,0.37,Matches
445,429,Cenk Özkacar,tr TUR,DF,Valladolid,23,2000,11,8,757,8.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,15,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02,Matches
446,430,Jon Pacheco,es ESP,DF,Real Sociedad,23,2001,14,9,854,9.5,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,12,27,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
447,431,Alex Padilla,es ESP,GK,Athletic Club,20,2003,5,3,321,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
448,432,Isaac Palazón Camacho,es ESP,"MF,FW",Rayo Vallecano,29,1994,35,25,2162,24.0,4,4,8,4,0,0,5,0,4.7,4.7,4.4,9.2,30,117,123,0.17,0.17,0.33,0.17,0.33,0.20,0.18,0.38,0.20,0.38,Matches
449,433,Aitor Paredes,es ESP,DF,Athletic Club,24,2000,23,21,1812,20.1,3,0,3,3,0,0,4,1,2.3,2.3,0.1,2.3,4,46,2,0.15,0.00,0.15,0.15,0.15,0.11,0.00,0.12,0.11,0.12,Matches
450,434,Daniel Parejo,es ESP,MF,Villarreal,35,1989,36,26,2273,25.3,3,3,6,2,1,2,8,0,2.5,0.8,1.8,2.7,19,176,26,0.12,0.12,0.24,0.08,0.20,0.10,0.07,0.17,0.03,0.11,Matches
451,435,Iago Parente,es ESP,DF,Valladolid,18,2006,1,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
452,436,Álvaro Pascual,es ESP,FW,Sevilla,22,2002,8,4,408,4.5,1,0,1,1,0,0,1,0,1.1,1.1,0.0,1.1,4,3,27,0.22,0.00,0.22,0.22,0.22,0.24,0.01,0.25,0.24,0.25,Matches
453,437,Alfonso Pedraza,es ESP,"DF,MF",Villarreal,28,1996,12,4,460,5.1,0,2,2,0,0,0,0,0,0.5,0.5,1.4,1.9,21,9,43,0.00,0.39,0.39,0.00,0.39,0.09,0.27,0.37,0.09,0.37,Matches
454,438,Pedri,es ESP,MF,Barcelona,21,2002,37,35,2879,32.0,4,5,9,4,0,0,3,0,2.2,2.2,7.4,9.6,92,360,136,0.13,0.16,0.28,0.13,0.28,0.07,0.23,0.30,0.07,0.30,Matches
455,439,Adrià Pedrosa,es ESP,DF,Sevilla,26,1998,31,27,2298,25.5,1,1,2,1,0,0,7,0,0.9,0.9,1.6,2.5,41,79,96,0.04,0.04,0.08,0.04,0.08,0.04,0.06,0.10,0.04,0.10,Matches
456,440,Pejiño,es ESP,FW,Las Palmas,28,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Matches
457,441,Andy Pelmard,fr FRA,DF,Las Palmas,24,2000,4,2,205,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,13,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03,Matches
458,442,Iñaki Peña,es ESP,GK,Barcelona,25,1999,16,15,1396,15.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
459,443,Rubén Peña,es ESP,"FW,DF",Osasuna,33,1991,25,7,775,8.6,0,0,0,0,0,0,1,0,0.7,0.7,0.6,1.3,18,27,57,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.15,0.08,0.15,Matches
460,444,Nicolas Pépé,ci CIV,"FW,MF",Villarreal,29,1995,28,15,1500,16.7,3,6,9,3,0,0,3,0,3.8,3.8,4.8,8.6,76,60,159,0.18,0.36,0.54,0.18,0.54,0.23,0.29,0.52,0.23,0.52,Matches
461,445,Peque,es ESP,"MF,FW",Sevilla,21,2002,26,14,1134,12.6,1,1,2,1,0,0,1,0,2.5,2.5,1.2,3.7,14,35,44,0.08,0.08,0.16,0.08,0.16,0.20,0.10,0.29,0.20,0.29,Matches
462,446,Ayoze Pérez,es ESP,FW,Villarreal,31,1993,30,22,1970,21.9,19,2,21,19,0,0,4,0,12.7,12.7,3.0,15.7,59,73,124,0.87,0.09,0.96,0.87,0.96,0.58,0.13,0.71,0.58,0.71,Matches
463,447,Carles Pérez,es ESP,"MF,FW",Getafe,26,1998,27,15,1431,15.9,3,0,3,3,0,0,2,0,2.4,2.4,1.5,3.9,31,20,77,0.19,0.00,0.19,0.19,0.19,0.15,0.10,0.24,0.15,0.24,Matches
464,448,Francisco Perez,es ESP,"FW,MF",Valencia,21,2002,26,4,570,6.3,0,0,0,0,0,0,1,0,0.3,0.3,2.6,2.9,24,13,71,0.00,0.00,0.00,0.00,0.00,0.05,0.40,0.45,0.05,0.45,Matches
465,449,Kike Pérez,es ESP,MF,Valladolid,27,1997,19,14,1191,13.2,2,0,2,2,0,0,6,0,2.1,2.1,1.0,3.1,19,67,28,0.15,0.00,0.15,0.15,0.15,0.16,0.08,0.24,0.16,0.24,Matches
466,450,Luis Pérez,es ESP,DF,Valladolid,29,1995,30,28,2558,28.4,0,0,0,0,0,0,2,0,0.2,0.2,2.1,2.2,41,89,117,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,Matches
467,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
468,451,Romain Perraud,fr FRA,DF,Betis,26,1997,28,22,2002,22.2,2,2,4,2,0,0,8,1,0.6,0.6,1.6,2.1,51,62,106,0.09,0.09,0.18,0.09,0.18,0.02,0.07,0.10,0.02,0.10,Matches
469,452,Valentín Pezzolesi,es ESP,DF,Las Palmas,17,2007,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
470,453,Pica,es ESP,DF,Alavés,22,2002,9,5,499,5.5,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.4,3,15,0,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06,Matches
471,454,Yeremi Pino,es ESP,"MF,FW",Villarreal,21,2002,34,25,1934,21.5,4,7,11,4,0,0,11,0,3.9,3.9,5.3,9.2,42,66,213,0.19,0.33,0.51,0.19,0.51,0.18,0.25,0.43,0.18,0.43,Matches
472,455,Portu,es ESP,"FW,MF",Girona,32,1992,27,6,779,8.7,1,2,3,1,0,0,4,0,1.6,1.6,1.7,3.3,20,16,79,0.12,0.23,0.35,0.12,0.35,0.19,0.19,0.38,0.19,0.38,Matches
473,456,Beñat Prados,es ESP,MF,Athletic Club,23,2001,30,21,1715,19.1,1,0,1,1,0,0,7,0,1.0,1.0,1.1,2.1,20,78,32,0.05,0.00,0.05,0.05,0.05,0.05,0.06,0.11,0.05,0.11,Matches
474,457,Abdón Prats,es ESP,"FW,MF",Mallorca,31,1992,24,3,456,5.1,2,0,2,1,1,1,4,0,2.2,1.5,0.1,1.6,0,7,14,0.39,0.00,0.39,0.20,0.20,0.45,0.03,0.47,0.29,0.32,Matches
475,458,Javi Puado,es ESP,"FW,MF",Espanyol,26,1998,35,35,2974,33.0,12,4,16,7,5,5,8,0,11.6,7.7,3.0,10.7,73,75,113,0.36,0.12,0.48,0.21,0.33,0.35,0.09,0.44,0.23,0.32,Matches
476,459,Dani Raba,es ESP,"FW,MF",Leganés,28,1995,29,24,1879,20.9,8,6,14,4,4,5,6,0,7.5,3.6,5.3,8.9,42,69,101,0.38,0.29,0.67,0.19,0.48,0.36,0.25,0.61,0.17,0.43,Matches
477,460,Arnau Rafús,es ESP,GK,Valladolid,21,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
478,461,Antonio Raillo,es ESP,DF,Mallorca,32,1991,36,36,3207,35.6,2,0,2,2,0,0,7,1,2.0,2.0,1.6,3.7,31,108,20,0.06,0.00,0.06,0.06,0.06,0.06,0.05,0.10,0.06,0.10,Matches
479,462,Benito Ramírez,es ESP,"DF,FW",Las Palmas,29,1995,19,2,478,5.3,0,0,0,0,0,0,2,1,0.3,0.3,0.9,1.2,14,16,62,0.00,0.00,0.00,0.00,0.00,0.06,0.16,0.22,0.06,0.22,Matches
480,463,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,29,1995,31,25,2034,22.6,9,3,12,8,1,1,6,0,4.1,3.3,3.4,6.7,52,52,121,0.40,0.13,0.53,0.35,0.49,0.18,0.15,0.33,0.15,0.29,Matches
481,464,Jacobo Ramón,es ESP,DF,Real Madrid,19,2005,3,2,204,2.3,1,0,1,1,0,0,1,0,0.2,0.2,0.2,0.4,0,1,2,0.44,0.00,0.44,0.44,0.44,0.07,0.09,0.16,0.07,0.16,Matches
482,465,Raphinha,br BRA,"FW,MF",Barcelona,27,1996,36,32,2839,31.5,18,9,27,16,2,2,4,0,19.2,17.6,12.7,30.3,94,135,349,0.57,0.29,0.86,0.51,0.79,0.61,0.40,1.01,0.56,0.96,Matches
483,466,Andrei Ratiu,ro ROU,DF,Rayo Vallecano,26,1998,35,34,3065,34.1,2,3,5,2,0,0,5,0,1.8,1.8,5.7,7.5,122,145,167,0.06,0.09,0.15,0.06,0.15,0.05,0.17,0.22,0.05,0.22,Matches
484,467,Raúl,es ESP,"FW,MF",Osasuna,23,2000,32,5,750,8.3,4,0,4,4,0,0,1,0,3.5,3.5,0.7,4.1,10,16,49,0.48,0.00,0.48,0.48,0.48,0.41,0.08,0.50,0.41,0.50,Matches
485,468,Abderrahman Rebbach,dz ALG,"FW,MF",Alavés,25,1998,8,4,385,4.3,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,16,5,34,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11,Matches
486,469,Álex Remiro,es ESP,GK,Real Sociedad,29,1995,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
487,470,Daniel Requena,es ESP,MF,Villarreal,20,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
488,471,Diego Rico,es ESP,DF,Getafe,31,1993,33,32,2819,31.3,0,3,3,0,0,0,9,1,0.4,0.4,2.7,3.1,27,136,84,0.00,0.10,0.10,0.00,0.10,0.01,0.09,0.10,0.01,0.10,Matches
489,472,Luis Rioja,es ESP,FW,Alavés,30,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.57,0.00,0.57,Matches
490,473,Luis Rioja,es ESP,"MF,FW",Valencia,30,1993,36,33,2831,31.5,5,3,8,3,2,2,6,0,3.3,1.7,4.5,6.2,93,103,228,0.16,0.10,0.25,0.10,0.19,0.10,0.14,0.25,0.05,0.20,Matches
491,474,Rodrigo Riquelme,es ESP,"MF,DF",Atlético Madrid,24,2000,16,4,516,5.7,0,1,1,0,0,0,0,0,0.9,0.9,0.8,1.7,43,24,62,0.00,0.17,0.17,0.00,0.17,0.16,0.14,0.30,0.16,0.30,Matches
492,475,Alberto Risco,es ESP,"MF,FW",Getafe,18,2005,5,0,69,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,3,6,0.00,0.00,0.00,0.00,0.00,0.22,0.19,0.41,0.22,0.41,Matches
493,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
494,476,Mihailo Ristić,rs SRB,"DF,MF",Celta Vigo,28,1995,10,6,429,4.8,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,8,10,11,0.00,0.21,0.21,0.00,0.21,0.01,0.04,0.05,0.01,0.05,Matches
495,477,Gorka Rivera Alonso,es ESP,"DF,MF",Getafe,19,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
496,478,Marc Roca,es ESP,MF,Betis,27,1996,14,11,906,10.1,2,2,4,2,0,0,4,0,1.1,1.1,1.0,2.1,11,59,13,0.20,0.20,0.40,0.20,0.40,0.11,0.10,0.21,0.11,0.21,Matches
497,479,Rodri,es ESP,FW,Betis,24,2000,3,1,118,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,4,8,11,0.00,0.00,0.00,0.00,0.00,0.13,0.06,0.19,0.13,0.19,Matches
498,480,Adrian Rodriguez,es ESP,GK,Alavés,23,2000,2,1,122,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
499,481,Álvaro Rodríguez,uy URU,FW,Getafe,20,2004,22,7,852,9.5,2,0,2,2,0,0,6,0,1.2,1.2,0.3,1.5,6,13,50,0.21,0.00,0.21,0.21,0.21,0.13,0.03,0.16,0.13,0.16,Matches
500,482,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,26,1998,29,12,1330,14.8,1,4,5,1,0,0,6,1,2.1,2.1,2.2,4.3,24,60,66,0.07,0.27,0.34,0.07,0.34,0.14,0.15,0.29,0.14,0.29,Matches
501,483,Arturo Rodríguez,es ESP,FW,Las Palmas,17,2006,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
502,484,Damián Rodríguez,es ESP,MF,Celta Vigo,21,2003,17,10,927,10.3,0,0,0,0,0,0,3,0,0.1,0.1,0.8,0.9,8,71,12,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09,Matches
503,485,Dani Rodríguez,es ESP,"MF,FW",Mallorca,36,1988,37,26,2162,24.0,4,7,11,4,0,0,5,0,2.8,2.8,3.1,6.0,37,78,108,0.17,0.29,0.46,0.17,0.46,0.12,0.13,0.25,0.12,0.25,Matches
504,486,Daniel Rodriguez,es ESP,FW,Barcelona,18,2005,1,1,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,2,9,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
505,487,James Rodríguez,co COL,"MF,FW",Rayo Vallecano,33,1991,6,1,140,1.6,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,3,13,7,0.00,0.00,0.00,0.00,0.00,0.19,0.11,0.29,0.19,0.29,Matches
506,488,Javi Rodríguez,es ESP,DF,Celta Vigo,21,2003,36,26,2514,27.9,3,2,5,3,0,0,7,0,2.3,2.3,1.0,3.3,29,114,51,0.11,0.07,0.18,0.11,0.18,0.08,0.04,0.12,0.08,0.12,Matches
507,489,Jesus Rodríguez,es ESP,FW,Betis,18,2005,21,15,1111,12.3,2,0,2,2,0,0,0,0,2.3,2.3,0.2,2.5,53,35,99,0.16,0.00,0.16,0.16,0.16,0.18,0.02,0.20,0.18,0.20,Matches
508,490,Kirian Rodríguez,es ESP,MF,Las Palmas,28,1996,21,21,1758,19.5,0,3,3,0,0,0,2,0,1.6,1.6,1.5,3.0,25,128,39,0.00,0.15,0.15,0.00,0.15,0.08,0.07,0.16,0.08,0.16,Matches
509,491,Ricardo Rodríguez,ch SUI,DF,Betis,31,1992,18,15,1274,14.2,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,19,63,32,0.00,0.07,0.07,0.00,0.07,0.01,0.03,0.04,0.01,0.04,Matches
510,492,Rodrygo,br BRA,"FW,MF",Real Madrid,23,2001,30,22,1928,21.4,6,5,11,6,0,0,0,0,4.0,3.9,3.0,6.9,113,108,253,0.28,0.23,0.51,0.28,0.51,0.19,0.14,0.33,0.18,0.32,Matches
511,493,Leo Román,es ESP,GK,Mallorca,24,2000,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
512,494,Carlos Romero,es ESP,DF,Espanyol,22,2001,34,28,2554,28.4,2,1,3,2,0,0,7,0,2.0,2.0,2.1,4.2,50,64,113,0.07,0.04,0.11,0.07,0.11,0.07,0.07,0.15,0.07,0.15,Matches
513,495,Isaac Romero,es ESP,FW,Sevilla,24,2000,31,26,2156,24.0,4,2,6,4,0,1,10,1,6.8,6.0,2.1,8.1,21,29,95,0.17,0.08,0.25,0.17,0.25,0.28,0.09,0.37,0.25,0.34,Matches
514,496,Luka Romero,ar ARG,"FW,MF",Alavés,19,2004,6,2,199,2.2,0,0,0,0,0,1,0,0,0.8,0.0,0.2,0.2,3,0,12,0.00,0.00,0.00,0.00,0.00,0.37,0.08,0.45,0.01,0.09,Matches
515,497,Oriol Romeu,es ESP,MF,Girona,32,1991,25,17,1356,15.1,0,0,0,0,0,0,5,0,0.1,0.1,0.3,0.4,22,73,8,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
